chr1	1115862	1115981	x	0	+
chr1	1116110	1116240	x	0	+
chr1	1117120	1117195	x	0	+
chr1	1117740	1117826	x	0	+
chr1	1118255	1118427	x	0	+
chr1	1119299	1119471	x	0	+
chr1	1120348	1121243	x	0	+
chr1	1131979	1132096	x	0	+
chr1	1132472	1132566	x	0	+
chr1	1132817	1133313	x	0	+
chr1	1138887	1139348	x	0	+
chr1	1139413	1139616	x	0	+
chr1	1139778	1139866	x	0	+
chr1	1140749	1140872	x	0	+
chr1	1141764	1142089	x	0	+
chr1	1146705	1147005	x	0	+
chr1	1147083	1147212	x	0	+
chr1	1147321	1147518	x	0	+
chr1	1148017	1148084	x	0	+
chr1	1148371	1148473	x	0	+
chr1	1149042	1149165	x	0	+
chr1	1149362	1149548	x	0	+
chr1	1152287	1153068	x	0	+
chr1	1153837	1154013	x	0	+
chr1	1154148	1154307	x	0	+
chr1	1158623	1158737	x	0	+
chr1	1159211	1159348	x	0	+
chr1	1163847	1164326	x	0	+
chr1	1167271	1167447	x	0	+
chr1	1167628	1170420	x	0	+
chr1	1177825	1178026	x	0	+
chr1	1178214	1178293	x	0	+
chr1	1178441	1178532	x	0	+
chr1	1178823	1178932	x	0	+
chr1	1179333	1179485	x	0	+
chr1	1179570	1179655	x	0	+
chr1	1179760	1179877	x	0	+
chr1	1181893	1182102	x	0	+
chr1	1189291	1190867	x	0	+
chr1	1191424	1191505	x	0	+
chr1	1192371	1192510	x	0	+
chr1	1192587	1192690	x	0	+
chr1	1198725	1198766	x	0	+
chr1	1200162	1200210	x	0	+
chr1	1203241	1203372	x	0	+
chr1	1209045	1209234	x	0	+
chr1	1215815	1216046	x	0	+
chr1	1216605	1216677	x	0	+
chr1	1216790	1216990	x	0	+
chr1	1217621	1217695	x	0	+
chr1	1219357	1219470	x	0	+
chr1	1220950	1221044	x	0	+
chr1	1221305	1221658	x	0	+
chr1	1222147	1222355	x	0	+
chr1	1222488	1222679	x	0	+
chr1	1222887	1222976	x	0	+
chr1	1223052	1223216	x	0	+
chr1	1223318	1223417	x	0	+
chr1	1225650	1225768	x	0	+
chr1	1225856	1225935	x	0	+
chr1	1226016	1226074	x	0	+
chr1	1226274	1226333	x	0	+
chr1	1226444	1226520	x	0	+
chr1	1226633	1227409	x	0	+
chr1	1227763	1229088	x	0	+
chr1	1229202	1229313	x	0	+
chr1	1229469	1229579	x	0	+
chr1	1229781	1230008	x	0	+
chr1	1230097	1230196	x	0	+
chr1	1230826	1230934	x	0	+
chr1	1231115	1231318	x	0	+
chr1	1231489	1231550	x	0	+
chr1	1231590	1231660	x	0	+
chr1	1231804	1232013	x	0	+
chr1	1233201	1233313	x	0	+
chr1	1233392	1233493	x	0	+
chr1	1233749	1233801	x	0	+
chr1	1233946	1234059	x	0	+
chr1	1234724	1234736	x	0	+
chr1	1235210	1235285	x	0	+
chr1	1235352	1235448	x	0	+
chr1	1235537	1235582	x	0	+
chr1	1235888	1236072	x	0	+
chr1	1237367	1237426	x	0	+
chr1	1238301	1238355	x	0	+
chr1	1238541	1238661	x	0	+
chr1	1239465	1239523	x	0	+
chr1	1243148	1243269	x	0	+
chr1	1243993	1244100	x	0	+
chr1	1244294	1244352	x	0	+
chr1	1244465	1244653	x	0	+
chr1	1244833	1244983	x	0	+
chr1	1245060	1245231	x	0	+
chr1	1246013	1246068	x	0	+
chr1	1246288	1246451	x	0	+
chr1	1246964	1247304	x	0	+
chr1	1247397	1247527	x	0	+
chr1	1247605	1247748	x	0	+
chr1	1247881	1247946	x	0	+
chr1	1247972	1248080	x	0	+
chr1	1248166	1248329	x	0	+
chr1	1248414	1248504	x	0	+
chr1	1248888	1248972	x	0	+
chr1	1249111	1249301	x	0	+
chr1	1249680	1249745	x	0	+
chr1	1250203	1250342	x	0	+
chr1	1250783	1250818	x	0	+
chr1	1250899	1250994	x	0	+
chr1	1254675	1254904	x	0	+
chr1	1255835	1255909	x	0	+
chr1	1256375	1256473	x	0	+
chr1	1257287	1257364	x	0	+
chr1	1258560	1258667	x	0	+
chr1	1259960	1260067	x	0	+
chr1	1260142	1260482	x	0	+
chr1	1262215	1262412	x	0	+
chr1	1262620	1264276	x	0	+
chr1	1266725	1266916	x	0	+
chr1	1267017	1267318	x	0	+
chr1	1267403	1268186	x	0	+
chr1	1268300	1268504	x	0	+
chr1	1268638	1268759	x	0	+
chr1	1268885	1269844	x	0	+
chr1	1270657	1271895	x	0	+
chr1	1273356	1273563	x	0	+
chr1	1273648	1273816	x	0	+
chr1	1273901	1274033	x	0	+
chr1	1274741	1274819	x	0	+
chr1	1275029	1275088	x	0	+
chr1	1275115	1275192	x	0	+
chr1	1275417	1275557	x	0	+
chr1	1275626	1275696	x	0	+
chr1	1275789	1275883	x	0	+
chr1	1277046	1277185	x	0	+
chr1	1277432	1277536	x	0	+
chr1	1277742	1277864	x	0	+
chr1	1278068	1278138	x	0	+
chr1	1284275	1284492	x	0	+
chr1	1288068	1288712	x	0	+
chr1	1289227	1289326	x	0	+
chr1	1289409	1289486	x	0	+
chr1	1289572	1289612	x	0	+
chr1	1289733	1289889	x	0	+
chr1	1290061	1290532	x	0	+
chr1	1290623	1290725	x	0	+
chr1	1290829	1291132	x	0	+
chr1	1292060	1292084	x	0	+
chr1	1293835	1293927	x	0	+
chr1	1296621	1297157	x	0	+
chr1	1298896	1298921	x	0	+
chr1	1309110	1309282	x	0	+
chr1	1309379	1309825	x	0	+
chr1	1310084	1310170	x	0	+
chr1	1310533	1310818	x	0	+
chr1	1321090	1322962	x	0	+
chr1	1323156	1323249	x	0	+
chr1	1323333	1323445	x	0	+
chr1	1325609	1325751	x	0	+
chr1	1325838	1325943	x	0	+
chr1	1326145	1326245	x	0	+
chr1	1327667	1328183	x	0	+
chr1	1328775	1328840	x	0	+
chr1	1330773	1330894	x	0	+
chr1	1333612	1333722	x	0	+
chr1	1333976	1334051	x	0	+
chr1	1334398	1334718	x	0	+
chr1	1334909	1335069	x	0	+
chr1	1335537	1335683	x	0	+
chr1	1337275	1337636	x	0	+
chr1	1341188	1341266	x	0	+
chr1	1342288	1342399	x	0	+
chr1	1342510	1342693	x	0	+
chr1	1353799	1354929	x	0	+
chr1	1355431	1355972	x	0	+
chr1	1356195	1356385	x	0	+
chr1	1356512	1356824	x	0	+
chr1	1361507	1361765	x	0	+
chr1	1362933	1363167	x	0	+
chr1	1365536	1366042	x	0	+
chr1	1369567	1369953	x	0	+
chr1	1370902	1371201	x	0	+
chr1	1372701	1372864	x	0	+
chr1	1374460	1378262	x	0	+
chr1	1385068	1386138	x	0	+
chr1	1387425	1387502	x	0	+
chr1	1387744	1387814	x	0	+
chr1	1389724	1389880	x	0	+
chr1	1390839	1390899	x	0	+
chr1	1391170	1391296	x	0	+
chr1	1391604	1391729	x	0	+
chr1	1392508	1392560	x	0	+
chr1	1394540	1394611	x	0	+
chr1	1396129	1396297	x	0	+
chr1	1397979	1398088	x	0	+
chr1	1403763	1405538	x	0	+
chr1	1407163	1407469	x	0	+
chr1	1412653	1412730	x	0	+
chr1	1414023	1414125	x	0	+
chr1	1414428	1414488	x	0	+
chr1	1416246	1416316	x	0	+
chr1	1417517	1417683	x	0	+
chr1	1417924	1417994	x	0	+
chr1	1420395	1420551	x	0	+
chr1	1421161	1421218	x	0	+
chr1	1421489	1421615	x	0	+
chr1	1421923	1422048	x	0	+
chr1	1423242	1423294	x	0	+
chr1	1424583	1424654	x	0	+
chr1	1425636	1425804	x	0	+
chr1	1425942	1426051	x	0	+
chr1	1430864	1431582	x	0	+
chr1	1447522	1447853	x	0	+
chr1	1447909	1448070	x	0	+
chr1	1451391	1451468	x	0	+
chr1	1452690	1452792	x	0	+
chr1	1453095	1453155	x	0	+
chr1	1454300	1454370	x	0	+
chr1	1455520	1455686	x	0	+
chr1	1455927	1455997	x	0	+
chr1	1458123	1458279	x	0	+
chr1	1458890	1458947	x	0	+
chr1	1459218	1459344	x	0	+
chr1	1459652	1459777	x	0	+
chr1	1460619	1460671	x	0	+
chr1	1461840	1461911	x	0	+
chr1	1463074	1463242	x	0	+
chr1	1464602	1464711	x	0	+
chr1	1469305	1470067	x	0	+
chr1	1470157	1470887	x	0	+
chr1	1470968	1471177	x	0	+
chr1	1475063	1475170	x	0	+
chr1	1475669	1475740	x	0	+
chr1	1477052	1477547	x	0	+
chr1	1479248	1479367	x	0	+
chr1	1480242	1480382	x	0	+
chr1	1500152	1500296	x	0	+
chr1	1509857	1510262	x	0	+
chr1	1533387	1535476	x	0	+
chr1	1550794	1551013	x	0	+
chr1	1551244	1551480	x	0	+
chr1	1551887	1551994	x	0	+
chr1	1558810	1559079	x	0	+
chr1	1559153	1559325	x	0	+
chr1	1560174	1560281	x	0	+
chr1	1560370	1560565	x	0	+
chr1	1560665	1560808	x	0	+
chr1	1560937	1561033	x	0	+
chr1	1562029	1562134	x	0	+
chr1	1562216	1562379	x	0	+
chr1	1562453	1562587	x	0	+
chr1	1562675	1562824	x	0	+
chr1	1563052	1563209	x	0	+
chr1	1563398	1563559	x	0	+
chr1	1563652	1563779	x	0	+
chr1	1563868	1564102	x	0	+
chr1	1564512	1564691	x	0	+
chr1	1564764	1564946	x	0	+
chr1	1565018	1565084	x	0	+
chr1	1565671	1565990	x	0	+
chr1	1567559	1567753	x	0	+
chr1	1568161	1568292	x	0	+
chr1	1568359	1568499	x	0	+
chr1	1568566	1568734	x	0	+
chr1	1569126	1569291	x	0	+
chr1	1569367	1569478	x	0	+
chr1	1569580	1569707	x	0	+
chr1	1569826	1570030	x	0	+
chr1	1570602	1571218	x	0	+
chr1	1571298	1571488	x	0	+
chr1	1571694	1571843	x	0	+
chr1	1572043	1572160	x	0	+
chr1	1572258	1572366	x	0	+
chr1	1572442	1572564	x	0	+
chr1	1572769	1572875	x	0	+
chr1	1573123	1573245	x	0	+
chr1	1573861	1573952	x	0	+
chr1	1575637	1575813	x	0	+
chr1	1576408	1576474	x	0	+
chr1	1577022	1577181	x	0	+
chr1	1577266	1577362	x	0	+
chr1	1577746	1577869	x	0	+
chr1	1592938	1597458	x	0	+
chr1	1599765	1599911	x	0	+
chr1	1601102	1601175	x	0	+
chr1	1601536	1601590	x	0	+
chr1	1602947	1603068	x	0	+
chr1	1606901	1607029	x	0	+
chr1	1607502	1607638	x	0	+
chr1	1607816	1608285	x	0	+
chr1	1622414	1622832	x	0	+
chr1	1623887	1624243	x	0	+
chr1	1631377	1631511	x	0	+
chr1	1631785	1631953	x	0	+
chr1	1632345	1632510	x	0	+
chr1	1632586	1632697	x	0	+
chr1	1632799	1632926	x	0	+
chr1	1633046	1633247	x	0	+
chr1	1634169	1634438	x	0	+
chr1	1634518	1634708	x	0	+
chr1	1634914	1635063	x	0	+
chr1	1635262	1635379	x	0	+
chr1	1635477	1635585	x	0	+
chr1	1635661	1635783	x	0	+
chr1	1635988	1636094	x	0	+
chr1	1636342	1636464	x	0	+
chr1	1637080	1637171	x	0	+
chr1	1638847	1639023	x	0	+
chr1	1639618	1639684	x	0	+
chr1	1640232	1640391	x	0	+
chr1	1640476	1640572	x	0	+
chr1	1640956	1641079	x	0	+
chr1	1643702	1643839	x	0	+
chr1	1647784	1647917	x	0	+
chr1	1650796	1650894	x	0	+
chr1	1653034	1653150	x	0	+
chr1	1654026	1654073	x	0	+
chr1	1654146	1654270	x	0	+
chr1	1655705	1655859	x	0	+
chr1	1656276	1656861	x	0	+
chr1	1658823	1663962	x	0	+
chr1	1666128	1666274	x	0	+
chr1	1669759	1669887	x	0	+
chr1	1670360	1670496	x	0	+
chr1	1670674	1671143	x	0	+
chr1	1675689	1676107	x	0	+
chr1	1677162	1677438	x	0	+
chr1	1682670	1684499	x	0	+
chr1	1685005	1685088	x	0	+
chr1	1685489	1685647	x	0	+
chr1	1685722	1685822	x	0	+
chr1	1685982	1686137	x	0	+
chr1	1686812	1686915	x	0	+
chr1	1687696	1687782	x	0	+
chr1	1687941	1688096	x	0	+
chr1	1688619	1688749	x	0	+
chr1	1689803	1690081	x	0	+
chr1	1690539	1690682	x	0	+
chr1	1691172	1691341	x	0	+
chr1	1693390	1693474	x	0	+
chr1	1696666	1696885	x	0	+
chr1	1709727	1709909	x	0	+
chr1	1710184	1710297	x	0	+
chr1	1711343	1711508	x	0	+
chr1	1716723	1718492	x	0	+
chr1	1718760	1718876	x	0	+
chr1	1720491	1720708	x	0	+
chr1	1721833	1722035	x	0	+
chr1	1724683	1724750	x	0	+
chr1	1735857	1736020	x	0	+
chr1	1737913	1737977	x	0	+
chr1	1747194	1747301	x	0	+
chr1	1749275	1749314	x	0	+
chr1	1756835	1756938	x	0	+
chr1	1770628	1770677	x	0	+
chr1	1822258	1822556	x	0	+
chr1	1846265	1846746	x	0	+
chr1	1847123	1847174	x	0	+
chr1	1847879	1848054	x	0	+
chr1	1848190	1848335	x	0	+
chr1	1848412	1848513	x	0	+
chr1	1848585	1848733	x	0	+
chr1	1849028	1849601	x	0	+
chr1	1849691	1849870	x	0	+
chr1	1850331	1850373	x	0	+
chr1	1850483	1850527	x	0	+
chr1	1850620	1850740	x	0	+
chr1	1853389	1853827	x	0	+
chr1	1854027	1854162	x	0	+
chr1	1854423	1854584	x	0	+
chr1	1854805	1854938	x	0	+
chr1	1855213	1855368	x	0	+
chr1	1855829	1855959	x	0	+
chr1	1857221	1857377	x	0	+
chr1	1857666	1857786	x	0	+
chr1	1857895	1857951	x	0	+
chr1	1858090	1858200	x	0	+
chr1	1858332	1858467	x	0	+
chr1	1859045	1859185	x	0	+
chr1	1860222	1860321	x	0	+
chr1	1861498	1861775	x	0	+
chr1	1870293	1870427	x	0	+
chr1	1871032	1871206	x	0	+
chr1	1871754	1871842	x	0	+
chr1	1873466	1873595	x	0	+
chr1	1875769	1875891	x	0	+
chr1	1877755	1877878	x	0	+
chr1	1878428	1878493	x	0	+
chr1	1887129	1887289	x	0	+
chr1	1888058	1888223	x	0	+
chr1	1890558	1890648	x	0	+
chr1	1891402	1891469	x	0	+
chr1	1895187	1895306	x	0	+
chr1	1896326	1896500	x	0	+
chr1	1897809	1897965	x	0	+
chr1	1900073	1900272	x	0	+
chr1	1902097	1902255	x	0	+
chr1	1903418	1903521	x	0	+
chr1	1904375	1904486	x	0	+
chr1	1905463	1905637	x	0	+
chr1	1916824	1916929	x	0	+
chr1	1918375	1918474	x	0	+
chr1	1919950	1920094	x	0	+
chr1	1920327	1920412	x	0	+
chr1	1922328	1922414	x	0	+
chr1	1935139	1935276	x	0	+
chr1	1950767	1950930	x	0	+
chr1	1956380	1956493	x	0	+
chr1	1956772	1956840	x	0	+
chr1	1956956	1957177	x	0	+
chr1	1959015	1959098	x	0	+
chr1	1959593	1959731	x	0	+
chr1	1960549	1960705	x	0	+
chr1	1960989	1961201	x	0	+
chr1	1961421	1962192	x	0	+
chr1	1981908	1982140	x	0	+
chr1	1986879	1987001	x	0	+
chr1	1987922	1988012	x	0	+
chr1	1990979	1991030	x	0	+
chr1	2005085	2005368	x	0	+
chr1	2005424	2005714	x	0	+
chr1	2036154	2036334	x	0	+
chr1	2066700	2066786	x	0	+
chr1	2075648	2075780	x	0	+
chr1	2077465	2077547	x	0	+
chr1	2080310	2080363	x	0	+
chr1	2082228	2082417	x	0	+
chr1	2087433	2087531	x	0	+
chr1	2100956	2101043	x	0	+
chr1	2103493	2103629	x	0	+
chr1	2103739	2103827	x	0	+
chr1	2105335	2105455	x	0	+
chr1	2106192	2106272	x	0	+
chr1	2106662	2106752	x	0	+
chr1	2116021	2116137	x	0	+
chr1	2116360	2116834	x	0	+
chr1	2117442	2117688	x	0	+
chr1	2118276	2118645	x	0	+
chr1	2121151	2121220	x	0	+
chr1	2124283	2124414	x	0	+
chr1	2125077	2125349	x	0	+
chr1	2125436	2125572	x	0	+
chr1	2126126	2126214	x	0	+
chr1	2129445	2129581	x	0	+
chr1	2132488	2132664	x	0	+
chr1	2135002	2135069	x	0	+
chr1	2137743	2137863	x	0	+
chr1	2137953	2138106	x	0	+
chr1	2138994	2139172	x	0	+
chr1	2143810	2143897	x	0	+
chr1	2143987	2144159	x	0	+
chr1	2160133	2161174	x	0	+
chr1	2234416	2234542	x	0	+
chr1	2234723	2234839	x	0	+
chr1	2235278	2235541	x	0	+
chr1	2235731	2236024	x	0	+
chr1	2237458	2237689	x	0	+
chr1	2238015	2241652	x	0	+
chr1	2252691	2253018	x	0	+
chr1	2255535	2255582	x	0	+
chr1	2267907	2267987	x	0	+
chr1	2268155	2268289	x	0	+
chr1	2281852	2284100	x	0	+
chr1	2286613	2286903	x	0	+
chr1	2288870	2289037	x	0	+
chr1	2290030	2290154	x	0	+
chr1	2303919	2304030	x	0	+
chr1	2305899	2305996	x	0	+
chr1	2306292	2310419	x	0	+
chr1	2310547	2310666	x	0	+
chr1	2316416	2316504	x	0	+
chr1	2317245	2317336	x	0	+
chr1	2318857	2318968	x	0	+
chr1	2319677	2319776	x	0	+
chr1	2321363	2321435	x	0	+
chr1	2322896	2323190	x	0	+
chr1	2323213	2323397	x	0	+
chr1	2327222	2327310	x	0	+
chr1	2328554	2328659	x	0	+
chr1	2330853	2330953	x	0	+
chr1	2332295	2332374	x	0	+
chr1	2333645	2333781	x	0	+
chr1	2336240	2337273	x	0	+
chr1	2337922	2338058	x	0	+
chr1	2338158	2338394	x	0	+
chr1	2339890	2340297	x	0	+
chr1	2341809	2341890	x	0	+
chr1	2343829	2344010	x	0	+
chr1	2398897	2399101	x	0	+
chr1	2407753	2409143	x	0	+
chr1	2409914	2410061	x	0	+
chr1	2411172	2411416	x	0	+
chr1	2411621	2411751	x	0	+
chr1	2415886	2416057	x	0	+
chr1	2418345	2418439	x	0	+
chr1	2418611	2418815	x	0	+
chr1	2419036	2419157	x	0	+
chr1	2420645	2420817	x	0	+
chr1	2421198	2421306	x	0	+
chr1	2422630	2422774	x	0	+
chr1	2426294	2426387	x	0	+
chr1	2426926	2427009	x	0	+
chr1	2428045	2428143	x	0	+
chr1	2428266	2428449	x	0	+
chr1	2428940	2429048	x	0	+
chr1	2429961	2430086	x	0	+
chr1	2430182	2430267	x	0	+
chr1	2430522	2430669	x	0	+
chr1	2431079	2431159	x	0	+
chr1	2433550	2434349	x	0	+
chr1	2435383	2436969	x	0	+
chr1	2439969	2440499	x	0	+
chr1	2441300	2441369	x	0	+
chr1	2441495	2441596	x	0	+
chr1	2442116	2442221	x	0	+
chr1	2442776	2442826	x	0	+
chr1	2443066	2443122	x	0	+
chr1	2444326	2444478	x	0	+
chr1	2445440	2445528	x	0	+
chr1	2445792	2445905	x	0	+
chr1	2447000	2447156	x	0	+
chr1	2449602	2449703	x	0	+
chr1	2449954	2450036	x	0	+
chr1	2450581	2450763	x	0	+
chr1	2451239	2451393	x	0	+
chr1	2451760	2451853	x	0	+
chr1	2452161	2452345	x	0	+
chr1	2452539	2452754	x	0	+
chr1	2453156	2453239	x	0	+
chr1	2457902	2458067	x	0	+
chr1	2460183	2461188	x	0	+
chr1	2461284	2461450	x	0	+
chr1	2461549	2461684	x	0	+
chr1	2481358	2481713	x	0	+
chr1	2482011	2482170	x	0	+
chr1	2482430	2484142	x	0	+
chr1	2485064	2485253	x	0	+
chr1	2485539	2485735	x	0	+
chr1	2487803	2488172	x	0	+
chr1	2488415	2488450	x	0	+
chr1	2489164	2489273	x	0	+
chr1	2489781	2489907	x	0	+
chr1	2491261	2491417	x	0	+
chr1	2492062	2492153	x	0	+
chr1	2493111	2493254	x	0	+
chr1	2494303	2494335	x	0	+
chr1	2494586	2497061	x	0	+
chr1	2497973	2498044	x	0	+
chr1	2512998	2513089	x	0	+
chr1	2514808	2514934	x	0	+
chr1	2515563	2515973	x	0	+
chr1	2517898	2518030	x	0	+
chr1	2518188	2518387	x	0	+
chr1	2518529	2518734	x	0	+
chr1	2519179	2519231	x	0	+
chr1	2519828	2519892	x	0	+
chr1	2519988	2520064	x	0	+
chr1	2520395	2520479	x	0	+
chr1	2522080	2522528	x	0	+
chr1	2522995	2523072	x	0	+
chr1	2523370	2523466	x	0	+
chr1	2524093	2524159	x	0	+
chr1	2524271	2524405	x	0	+
chr1	2525252	2525372	x	0	+
chr1	2525823	2525882	x	0	+
chr1	2526228	2526332	x	0	+
chr1	2526714	2526798	x	0	+
chr1	2527447	2527546	x	0	+
chr1	2527999	2528128	x	0	+
chr1	2529645	2529739	x	0	+
chr1	2530092	2530229	x	0	+
chr1	2535322	2535412	x	0	+
chr1	2535585	2535720	x	0	+
chr1	2536996	2537062	x	0	+
chr1	2537686	2537805	x	0	+
chr1	2538412	2538508	x	0	+
chr1	2540777	2540858	x	0	+
chr1	2541108	2541270	x	0	+
chr1	2542719	2542779	x	0	+
chr1	2543565	2543643	x	0	+
chr1	2560769	2560960	x	0	+
chr1	2564304	2564481	x	0	+
chr1	2572806	2573334	x	0	+
chr1	2575702	2575917	x	0	+
chr1	2576731	2577002	x	0	+
chr1	2700153	2700320	x	0	+
chr1	2702383	2702588	x	0	+
chr1	2704045	2704271	x	0	+
chr1	2706067	2706230	x	0	+
chr1	2938045	2939467	x	0	+
chr1	2976180	2976301	x	0	+
chr1	2976793	2976847	x	0	+
chr1	2977064	2977168	x	0	+
chr1	2977670	2980619	x	0	+
chr1	2980775	2980866	x	0	+
chr1	2983900	2984289	x	0	+
chr1	2985741	2985860	x	0	+
chr1	3044538	3044599	x	0	+
chr1	3102688	3103038	x	0	+
chr1	3160650	3160701	x	0	+
chr1	3301715	3301850	x	0	+
chr1	3313054	3313157	x	0	+
chr1	3319354	3319562	x	0	+
chr1	3321302	3321450	x	0	+
chr1	3322058	3322212	x	0	+
chr1	3327947	3329364	x	0	+
chr1	3331123	3331211	x	0	+
chr1	3334391	3334561	x	0	+
chr1	3335230	3335308	x	0	+
